# This file contains the data of all generations
# gen = 1
7.475514e-01	3.768480e-01	6.183086e-01	3.045044e-01	1.722200e+00	4.328951e+00	3.871237e+00	1.057247e+00	4.959956e-01	3.766747e+01	0.000000e+00	3	1.000000e+14
1.000000e+01	1.000000e+02	1.000000e+00	-2.900000e+01	-1.000000e+00	4.306018e+00	3.928491e+00	1.086049e+00	5.405896e-01	3.817095e+01	-3.000000e+01	4	1.000000e+14
1.000000e+01	1.000000e+02	1.000000e+00	-2.900000e+01	-1.000000e+00	4.397447e+00	3.924087e+00	1.061505e+00	4.638438e-01	3.781874e+01	-3.000000e+01	4	1.000000e+14
1.000000e+01	1.000000e+02	1.000000e+00	-2.900000e+01	-1.000000e+00	4.326602e+00	3.906487e+00	1.086370e+00	5.178258e-01	3.783326e+01	-3.000000e+01	4	0.000000e+00
1.000000e+01	1.000000e+02	1.000000e+00	-2.900000e+01	-1.000000e+00	4.372863e+00	3.897791e+00	1.130131e+00	4.588722e-01	3.766127e+01	-3.000000e+01	4	0.000000e+00
1.000000e+01	1.000000e+02	1.000000e+00	-2.900000e+01	-1.000000e+00	4.410179e+00	3.921450e+00	1.087601e+00	5.061383e-01	3.753090e+01	-3.000000e+01	4	0.000000e+00
# gen = 3
7.423878e-01	3.717417e-01	6.240543e-01	4.163867e-01	1.703967e+00	4.470915e+00	3.856746e+00	1.087601e+00	5.071696e-01	3.750100e+01	0.000000e+00	1	3.533317e-01
7.532189e-01	3.690568e-01	6.287286e-01	1.557910e-01	1.645867e+00	4.469815e+00	3.854884e+00	1.089029e+00	4.513906e-01	3.783829e+01	0.000000e+00	1	1.352514e-01
7.536132e-01	3.685508e-01	6.314229e-01	1.597314e-01	1.640833e+00	4.469815e+00	3.866353e+00	1.086686e+00	4.505288e-01	3.815543e+01	0.000000e+00	1	1.334191e-01
7.517254e-01	3.697719e-01	6.286914e-01	1.926294e-01	1.656233e+00	4.457262e+00	3.857040e+00	1.094600e+00	4.518202e-01	3.779300e+01	0.000000e+00	1	4.656454e-01
7.523498e-01	3.691590e-01	6.290714e-01	1.786572e-01	1.649633e+00	4.469815e+00	3.857040e+00	1.091558e+00	4.518202e-01	3.779300e+01	0.000000e+00	1	1.593321e-01
7.415023e-01	3.719989e-01	6.234800e-01	4.412744e-01	1.709100e+00	4.469815e+00	3.857047e+00	1.082020e+00	5.231736e-01	3.780949e+01	0.000000e+00	1	1.000000e+14
7.547032e-01	3.685196e-01	6.303571e-01	1.281470e-01	1.636800e+00	4.469815e+00	3.858089e+00	1.086570e+00	4.517795e-01	3.826434e+01	0.000000e+00	1	1.000000e+14
7.477138e-01	3.711773e-01	6.248571e-01	2.848486e-01	1.680633e+00	4.454482e+00	3.870718e+00	1.057568e+00	4.959956e-01	3.766747e+01	0.000000e+00	1	6.367447e-01
7.415354e-01	3.720017e-01	6.234286e-01	4.401904e-01	1.708967e+00	4.469815e+00	3.856728e+00	1.082020e+00	5.231736e-01	3.780949e+01	0.000000e+00	2	1.000000e+14
7.420877e-01	3.736697e-01	6.310543e-01	4.215649e-01	1.719100e+00	4.375045e+00	3.889937e+00	1.108761e+00	4.609115e-01	3.766127e+01	0.000000e+00	3	1.000000e+14
7.422208e-01	3.736907e-01	6.309800e-01	4.180518e-01	1.718767e+00	4.374112e+00	3.889319e+00	1.108761e+00	4.609115e-01	3.768290e+01	0.000000e+00	4	1.000000e+14
7.489586e-01	3.746539e-01	6.218486e-01	2.634741e-01	1.701267e+00	4.362704e+00	3.871186e+00	1.054344e+00	5.010885e-01	3.832563e+01	0.000000e+00	5	1.000000e+14
# gen = 4
7.465567e-01	3.691331e-01	6.355686e-01	3.532520e-01	1.670033e+00	4.470850e+00	3.889937e+00	1.108761e+00	4.501737e-01	3.781321e+01	0.000000e+00	1	8.618734e-01
7.402914e-01	3.716201e-01	6.248429e-01	4.767798e-01	1.710767e+00	4.480900e+00	3.864867e+00	1.082534e+00	5.231736e-01	3.768427e+01	0.000000e+00	1	1.000000e+14
7.547032e-01	3.685196e-01	6.303571e-01	1.281470e-01	1.636800e+00	4.469815e+00	3.858089e+00	1.086570e+00	4.517795e-01	3.826434e+01	0.000000e+00	1	1.000000e+14
7.536132e-01	3.685508e-01	6.314229e-01	1.597314e-01	1.640833e+00	4.469815e+00	3.866353e+00	1.086686e+00	4.505288e-01	3.815543e+01	0.000000e+00	1	1.381266e-01
7.532189e-01	3.690568e-01	6.287286e-01	1.557910e-01	1.645867e+00	4.469815e+00	3.854884e+00	1.089029e+00	4.513906e-01	3.783829e+01	0.000000e+00	1	3.387145e-01
7.411462e-01	3.719325e-01	6.242486e-01	4.508203e-01	1.709900e+00	4.471111e+00	3.858101e+00	1.090060e+00	5.130133e-01	3.757191e+01	0.000000e+00	2	1.000000e+14
7.548574e-01	3.685535e-01	6.300400e-01	1.226001e-01	1.636500e+00	4.469620e+00	3.856735e+00	1.086570e+00	4.506154e-01	3.820729e+01	0.000000e+00	2	1.000000e+14
7.517254e-01	3.697719e-01	6.286914e-01	1.926294e-01	1.656233e+00	4.457262e+00	3.857040e+00	1.094600e+00	4.518202e-01	3.779300e+01	0.000000e+00	2	4.173967e-01
7.477138e-01	3.711773e-01	6.248571e-01	2.848486e-01	1.680633e+00	4.454482e+00	3.870718e+00	1.057568e+00	4.959956e-01	3.766747e+01	0.000000e+00	2	3.542602e-01
7.423878e-01	3.717417e-01	6.240543e-01	4.163867e-01	1.703967e+00	4.470915e+00	3.856746e+00	1.087601e+00	5.071696e-01	3.750100e+01	0.000000e+00	2	3.512410e-01
7.477138e-01	3.711773e-01	6.248571e-01	2.848486e-01	1.680633e+00	4.454482e+00	3.870718e+00	1.057568e+00	4.959956e-01	3.766747e+01	0.000000e+00	2	2.777284e-01
7.523498e-01	3.691590e-01	6.290714e-01	1.786572e-01	1.649633e+00	4.469815e+00	3.857040e+00	1.091558e+00	4.518202e-01	3.779300e+01	0.000000e+00	2	2.313623e-01
# gen = 5
7.399970e-01	3.721734e-01	6.249486e-01	4.856934e-01	1.715867e+00	4.467112e+00	3.859864e+00	1.095143e+00	5.176624e-01	3.774533e+01	0.000000e+00	1	1.000000e+14
7.409907e-01	3.712421e-01	6.262143e-01	4.635059e-01	1.705433e+00	4.481665e+00	3.853050e+00	1.099051e+00	5.233577e-01	3.826559e+01	0.000000e+00	1	4.687548e-01
7.540818e-01	3.683445e-01	6.310829e-01	1.473511e-01	1.637733e+00	4.474713e+00	3.863178e+00	1.084829e+00	4.536631e-01	3.824690e+01	0.000000e+00	1	1.085294e-01
7.459123e-01	3.692994e-01	6.352371e-01	3.685767e-01	1.673533e+00	4.470827e+00	3.889387e+00	1.108761e+00	4.546238e-01	3.783366e+01	0.000000e+00	1	4.410992e-01
7.551510e-01	3.680774e-01	6.306029e-01	1.187866e-01	1.632067e+00	4.479533e+00	3.856735e+00	1.086570e+00	4.506154e-01	3.824313e+01	0.000000e+00	1	1.000000e+14
7.532189e-01	3.690568e-01	6.287286e-01	1.557910e-01	1.645867e+00	4.469815e+00	3.854884e+00	1.089029e+00	4.513906e-01	3.783829e+01	0.000000e+00	1	3.039043e-01
7.536132e-01	3.685508e-01	6.314229e-01	1.597314e-01	1.640833e+00	4.469815e+00	3.866353e+00	1.086686e+00	4.505288e-01	3.815543e+01	0.000000e+00	1	1.154245e-01
7.402914e-01	3.716201e-01	6.248429e-01	4.767798e-01	1.710767e+00	4.480900e+00	3.864867e+00	1.082534e+00	5.231736e-01	3.768427e+01	0.000000e+00	1	1.464671e-01
7.465567e-01	3.691331e-01	6.355686e-01	3.532520e-01	1.670033e+00	4.470850e+00	3.889937e+00	1.108761e+00	4.501737e-01	3.781321e+01	0.000000e+00	1	2.706938e-01
7.411462e-01	3.719325e-01	6.242486e-01	4.508203e-01	1.709900e+00	4.471111e+00	3.858101e+00	1.090060e+00	5.130133e-01	3.757191e+01	0.000000e+00	2	1.000000e+14
7.547032e-01	3.685196e-01	6.303571e-01	1.281470e-01	1.636800e+00	4.469815e+00	3.858089e+00	1.086570e+00	4.517795e-01	3.826434e+01	0.000000e+00	2	1.000000e+14
7.517254e-01	3.697719e-01	6.286914e-01	1.926294e-01	1.656233e+00	4.457262e+00	3.857040e+00	1.094600e+00	4.518202e-01	3.779300e+01	0.000000e+00	2	4.256626e-01
# gen = 6
7.528913e-01	3.688281e-01	6.293057e-01	1.692896e-01	1.645367e+00	4.474586e+00	3.854621e+00	1.086570e+00	4.654750e-01	3.832606e+01	0.000000e+00	1	3.007074e-01
7.552792e-01	3.680097e-01	6.308971e-01	1.169287e-01	1.631167e+00	4.479533e+00	3.857981e+00	1.086587e+00	4.490943e-01	3.824039e+01	0.000000e+00	1	1.000000e+14
7.530674e-01	3.681994e-01	6.316829e-01	1.743457e-01	1.640233e+00	4.481665e+00	3.857133e+00	1.099056e+00	4.528839e-01	3.832395e+01	0.000000e+00	1	1.478451e-01
7.393532e-01	3.728575e-01	6.239914e-01	5.018530e-01	1.723233e+00	4.457262e+00	3.852958e+00	1.101362e+00	5.222545e-01	3.784062e+01	0.000000e+00	1	1.000000e+14
7.549739e-01	3.680286e-01	6.311457e-01	1.249951e-01	1.632333e+00	4.479533e+00	3.856735e+00	1.091456e+00	4.474002e-01	3.824313e+01	0.000000e+00	1	8.900583e-02
7.465567e-01	3.691331e-01	6.355686e-01	3.532520e-01	1.670033e+00	4.470850e+00	3.889937e+00	1.108761e+00	4.501737e-01	3.781321e+01	0.000000e+00	1	2.677148e-01
7.402914e-01	3.716201e-01	6.248429e-01	4.767798e-01	1.710767e+00	4.480900e+00	3.864867e+00	1.082534e+00	5.231736e-01	3.768427e+01	0.000000e+00	1	1.272474e-01
7.459123e-01	3.692994e-01	6.352371e-01	3.685767e-01	1.673533e+00	4.470827e+00	3.889387e+00	1.108761e+00	4.546238e-01	3.783366e+01	0.000000e+00	1	3.922686e-01
7.409907e-01	3.712421e-01	6.262143e-01	4.635059e-01	1.705433e+00	4.481665e+00	3.853050e+00	1.099051e+00	5.233577e-01	3.826559e+01	0.000000e+00	1	4.158282e-01
7.399970e-01	3.721734e-01	6.249486e-01	4.856934e-01	1.715867e+00	4.467112e+00	3.859864e+00	1.095143e+00	5.176624e-01	3.774533e+01	0.000000e+00	1	1.570728e-01
7.406085e-01	3.723188e-01	6.225143e-01	4.593042e-01	1.714700e+00	4.471111e+00	3.850759e+00	1.090209e+00	5.207523e-01	3.757191e+01	0.000000e+00	2	1.000000e+14
7.551510e-01	3.680774e-01	6.306029e-01	1.187866e-01	1.632067e+00	4.479533e+00	3.856735e+00	1.086570e+00	4.506154e-01	3.824313e+01	0.000000e+00	2	1.000000e+14
# gen = 7
7.475243e-01	3.681777e-01	6.377171e-01	3.395459e-01	1.659667e+00	4.482240e+00	3.892896e+00	1.109026e+00	4.523682e-01	3.826559e+01	0.000000e+00	1	3.766860e-01
7.388785e-01	3.726088e-01	6.231429e-01	5.077051e-01	1.723167e+00	4.470017e+00	3.850780e+00	1.100561e+00	5.222533e-01	3.757818e+01	0.000000e+00	1	1.000000e+14
7.399970e-01	3.721734e-01	6.249486e-01	4.856934e-01	1.715867e+00	4.467112e+00	3.859864e+00	1.095143e+00	5.176624e-01	3.774533e+01	0.000000e+00	1	1.505550e-01
7.409907e-01	3.712421e-01	6.262143e-01	4.635059e-01	1.705433e+00	4.481665e+00	3.853050e+00	1.099051e+00	5.233577e-01	3.826559e+01	0.000000e+00	1	4.236640e-01
7.459123e-01	3.692994e-01	6.352371e-01	3.685767e-01	1.673533e+00	4.470827e+00	3.889387e+00	1.108761e+00	4.546238e-01	3.783366e+01	0.000000e+00	1	3.989735e-01
7.402914e-01	3.716201e-01	6.248429e-01	4.767798e-01	1.710767e+00	4.480900e+00	3.864867e+00	1.082534e+00	5.231736e-01	3.768427e+01	0.000000e+00	1	1.315381e-01
7.465567e-01	3.691331e-01	6.355686e-01	3.532520e-01	1.670033e+00	4.470850e+00	3.889937e+00	1.108761e+00	4.501737e-01	3.781321e+01	0.000000e+00	1	1.710973e-01
7.549739e-01	3.680286e-01	6.311457e-01	1.249951e-01	1.632333e+00	4.479533e+00	3.856735e+00	1.091456e+00	4.474002e-01	3.824313e+01	0.000000e+00	1	2.546836e-01
7.552792e-01	3.680097e-01	6.308971e-01	1.169287e-01	1.631167e+00	4.479533e+00	3.857981e+00	1.086587e+00	4.490943e-01	3.824039e+01	0.000000e+00	1	1.000000e+14
7.393532e-01	3.728575e-01	6.239914e-01	5.018530e-01	1.723233e+00	4.457262e+00	3.852958e+00	1.101362e+00	5.222545e-01	3.784062e+01	0.000000e+00	2	1.000000e+14
7.551510e-01	3.680774e-01	6.306029e-01	1.187866e-01	1.632067e+00	4.479533e+00	3.856735e+00	1.086570e+00	4.506154e-01	3.824313e+01	0.000000e+00	2	1.000000e+14
7.485411e-01	3.684653e-01	6.372800e-01	3.128125e-01	1.658133e+00	4.471435e+00	3.889937e+00	1.108761e+00	4.501737e-01	3.837172e+01	0.000000e+00	2	7.070860e-01
# gen = 8
7.428652e-01	3.704266e-01	6.268743e-01	4.171704e-01	1.692700e+00	4.491211e+00	3.859553e+00	1.085350e+00	5.205643e-01	3.826525e+01	0.000000e+00	1	3.530321e-01
7.546307e-01	3.681356e-01	6.303600e-01	1.302466e-01	1.634300e+00	4.481665e+00	3.853357e+00	1.090973e+00	4.518873e-01	3.824074e+01	0.000000e+00	1	2.424355e-01
7.388594e-01	3.727908e-01	6.229429e-01	5.083960e-01	1.724567e+00	4.465913e+00	3.850780e+00	1.100561e+00	5.222533e-01	3.757818e+01	0.000000e+00	1	1.000000e+14
7.552792e-01	3.680097e-01	6.308971e-01	1.169287e-01	1.631167e+00	4.479533e+00	3.857981e+00	1.086587e+00	4.490943e-01	3.824039e+01	0.000000e+00	1	1.000000e+14
7.549739e-01	3.680286e-01	6.311457e-01	1.249951e-01	1.632333e+00	4.479533e+00	3.856735e+00	1.091456e+00	4.474002e-01	3.824313e+01	0.000000e+00	1	3.292465e-02
7.465567e-01	3.691331e-01	6.355686e-01	3.532520e-01	1.670033e+00	4.470850e+00	3.889937e+00	1.108761e+00	4.501737e-01	3.781321e+01	0.000000e+00	1	1.663983e-01
7.402914e-01	3.716201e-01	6.248429e-01	4.767798e-01	1.710767e+00	4.480900e+00	3.864867e+00	1.082534e+00	5.231736e-01	3.768427e+01	0.000000e+00	1	1.276492e-01
7.459123e-01	3.692994e-01	6.352371e-01	3.685767e-01	1.673533e+00	4.470827e+00	3.889387e+00	1.108761e+00	4.546238e-01	3.783366e+01	0.000000e+00	1	2.476864e-01
7.409907e-01	3.712421e-01	6.262143e-01	4.635059e-01	1.705433e+00	4.481665e+00	3.853050e+00	1.099051e+00	5.233577e-01	3.826559e+01	0.000000e+00	1	2.031913e-01
7.399970e-01	3.721734e-01	6.249486e-01	4.856934e-01	1.715867e+00	4.467112e+00	3.859864e+00	1.095143e+00	5.176624e-01	3.774533e+01	0.000000e+00	1	1.464137e-01
7.388785e-01	3.726088e-01	6.231429e-01	5.077051e-01	1.723167e+00	4.470017e+00	3.850780e+00	1.100561e+00	5.222533e-01	3.757818e+01	0.000000e+00	1	9.920689e-02
7.475243e-01	3.681777e-01	6.377171e-01	3.395459e-01	1.659667e+00	4.482240e+00	3.892896e+00	1.109026e+00	4.523682e-01	3.826559e+01	0.000000e+00	1	3.501706e-01
